date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:04:46	38120/38120	---M--	200	added ('OK')	image/jpeg	etag:%221aa96070e84747031807c483cd0eb2f1%22	https://github.githubassets.com/images/modules/signup/launch_codes/bg.jpg	C:/Users/DELL/Desktop/scaner/github.githubassets.com/images/modules/signup/launch_codes/bg.jpg	(from https://github.githubassets.com/assets/signup-a788adff03c1.css)
00:04:46	0/-1	---M--	301	error ('')			https://github.com/site/terms	C:/Users/DELL/Desktop/scaner/github.com/site/terms.ec.delayed	(from https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Fmebjas%2Fmebjas.github.io%2Fcommits%2Fmaster%2Fassets%2Fresearch%2Fexposure_fusion%2Fef.js)
00:04:46	0/-1	---M--	301	error ('')			https://github.com/site/privacy	C:/Users/DELL/Desktop/scaner/github.com/site/privacy.ed.delayed	(from https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Fmebjas%2Fmebjas.github.io%2Fcommits%2Fmaster%2Fassets%2Fresearch%2Fexposure_fusion%2Fef.js)
00:04:46	0/-1	---M--	301	error ('')			https://github.com/contact	C:/Users/DELL/Desktop/scaner/github.com/contact.ee.delayed	(from https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Fmebjas%2Fmebjas.github.io%2Fcommits%2Fmaster%2Fassets%2Fresearch%2Fexposure_fusion%2Fef.js)
00:04:47	0/-1	---M--	301	error ('')			https://github.com/site/terms	C:/Users/DELL/Desktop/scaner/github.com/site/terms.ef.delayed	(from https://github.com/signup?return_to=https%3A%2F%2Fgithub.com%2Fmebjas%2Fmebjas.github.io%2Fblame%2Fmaster%2Fassets%2Fresearch%2Fexposure_fusion%2Fef.js&source=login)
00:04:47	0/-1	---M--	301	error ('')			https://github.com/site/privacy	C:/Users/DELL/Desktop/scaner/github.com/site/privacy.f0.delayed	(from https://github.com/signup?return_to=https%3A%2F%2Fgithub.com%2Fmebjas%2Fmebjas.github.io%2Fblame%2Fmaster%2Fassets%2Fresearch%2Fexposure_fusion%2Fef.js&source=login)
00:04:47	55552/55552	---MCZ	200	added ('OK')	text/html	etag:W/%224d6463dffaaa8b5ce1a20ecda169c7c7%22	https://github.com/signup?return_to=https%3A%2F%2Fgithub.com%2Fmebjas%2Fmebjas.github.io%2Fcommits%2Fmaster%2Fassets%2Fresearch%2Fexposure_fusion%2Fef.js&source=login	C:/Users/DELL/Desktop/scaner/github.com/signup730b.html	(from https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Fmebjas%2Fmebjas.github.io%2Fcommits%2Fmaster%2Fassets%2Fresearch%2Fexposure_fusion%2Fef.js)
00:04:47	0/-1	---M--	301	error ('')			https://github.com/site/terms	C:/Users/DELL/Desktop/scaner/github.com/site/terms.f2.delayed	(from https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Fsignup%3Fsource%3Dlogin)
00:04:47	0/-1	---M--	301	error ('')			https://github.com/site/privacy	C:/Users/DELL/Desktop/scaner/github.com/site/privacy.f3.delayed	(from https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Fsignup%3Fsource%3Dlogin)
00:04:47	0/-1	---M--	301	error ('')			https://github.com/contact	C:/Users/DELL/Desktop/scaner/github.com/contact.f4.delayed	(from https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Fsignup%3Fsource%3Dlogin)
00:04:47	0/-1	---M--	301	error ('')			https://github.com/site/terms	C:/Users/DELL/Desktop/scaner/github.com/site/terms.f5.delayed	(from https://github.com/signup?return_to=https%3A%2F%2Fgithub.com%2Fmebjas%2Fmebjas.github.io%2Fcommits%2Fmaster%2Fassets%2Fresearch%2Fexposure_fusion%2Fef.js&source=login)
00:04:47	0/-1	---M--	301	error ('')			https://github.com/site/privacy	C:/Users/DELL/Desktop/scaner/github.com/site/privacy.f6.delayed	(from https://github.com/signup?return_to=https%3A%2F%2Fgithub.com%2Fmebjas%2Fmebjas.github.io%2Fcommits%2Fmaster%2Fassets%2Fresearch%2Fexposure_fusion%2Fef.js&source=login)
00:04:47	55397/55397	---MCZ	200	added ('OK')	text/html	etag:W/%22bde3082de35458bd9f2c5be123dad668%22	https://github.com/signup?return_to=https%3A%2F%2Fgithub.com%2Fsignup%3Fsource%3Dlogin&source=login	C:/Users/DELL/Desktop/scaner/github.com/signup0e38.html	(from https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Fsignup%3Fsource%3Dlogin)
00:04:47	0/-1	---M--	301	error ('')			https://github.com/site/terms	C:/Users/DELL/Desktop/scaner/github.com/site/terms.f7.delayed	(from https://github.com/signup?return_to=https%3A%2F%2Fgithub.com%2Fsignup%3Fsource%3Dlogin&source=login)
00:04:47	0/-1	---M--	301	error ('')			https://github.com/site/privacy	C:/Users/DELL/Desktop/scaner/github.com/site/privacy.f8.delayed	(from https://github.com/signup?return_to=https%3A%2F%2Fgithub.com%2Fsignup%3Fsource%3Dlogin&source=login)
